fbref_id,ime,tekmovanja,tekme,min,goli,asistence,G+A
5af4515c,Hendrik Wurr,['dfb_pokal'],1,60,0,0,0
0c2292e0,Rico Wuttke,['dfb_pokal'],1,90,0,0,0
42fbc89d,Abdul-Malik Yago,['dfb_pokal'],1,120,0,0,0
c1e64c8c,Can Yahya Moustfa,['dfb_pokal'],2,45,0,0,0
b7481dc0,Erencan Yardimci,['dfb_pokal'],1,62,0,0,0
e34112e9,Mert Yatkiner,['dfb_pokal'],1,8,0,0,0
0e723b4c,Berkay Yılmaz,['dfb_pokal'],1,120,1,1,2
67d81982,Shizu Yohena,['dfb_pokal'],1,16,0,0,0
4d05f4ec,Daisuke Yokota,['dfb_pokal'],1,45,0,0,0
228f73ae,Amin Younes,['dfb_pokal'],1,28,0,0,0
4beb59a6,Isaiah Young,['dfb_pokal'],2,60,1,0,1
a5d1aab2,Luca-Milan Zander,['dfb_pokal'],1,90,0,0,0
d88a977a,Benjamin Zank,['dfb_pokal'],1,4,0,0,0
050cd03c,David Zec,['dfb_pokal'],4,390,0,0,0
1f87e460,Manuel Zeitz,['dfb_pokal'],1,62,0,0,0
bbcae230,Lucas Zeller,['dfb_pokal'],1,90,0,0,0
b101d0ec,Max Zeller,['dfb_pokal'],2,210,0,0,0
7ce68b82,Djamal Ziane,['dfb_pokal'],1,43,0,0,0
d7091413,Robin Ziegele,['dfb_pokal'],1,90,0,0,0
a0606ae8,Ron-Robert Zieler,['dfb_pokal'],2,180,0,0,0
c402fb6a,Philipp Ziereis,['dfb_pokal'],2,180,0,0,0
e1566bf4,Linus Zimmer,['dfb_pokal'],1,16,0,0,0
20d3c0f6,Melvin Zimmer,['dfb_pokal'],1,45,0,0,0
e199d5b0,Matthias Zimmermann,['dfb_pokal'],2,97,0,0,0
34407a13,Tom Zimmerschied,['dfb_pokal'],2,159,0,0,0
39b3fb2a,Malwin Zok,['dfb_pokal'],1,90,0,0,0
c13351e1,Mateusz Żukowski,['dfb_pokal'],1,58,0,0,0
7e63b39c,Fabio Abiuso,['coppa_italia'],1,69,0,0,0
83763653,Federico Accornero,['coppa_italia'],1,90,0,0,0
45668d20,Emanuele Adamo,['coppa_italia'],1,8,0,0,0
1226f0de,Marius Adamonis,['coppa_italia'],1,90,0,0,0
7005ac66,Andrea Adorante,['coppa_italia'],2,85,0,0,0
e43cb802,Davide Adorni,['coppa_italia'],1,90,0,0,0
21c9da64,Filippo Alessio,['coppa_italia'],1,13,0,0,0
75f931e3,Miguel Ángel Maza,['coppa_italia'],2,19,1,0,1
60c8da19,Matias Antonini Lui,['coppa_italia'],1,90,0,0,0
45484d23,Tommaso Arrigoni,['coppa_italia'],1,8,0,0,0
aa620b6c,Federico Artioli,['coppa_italia'],1,32,0,0,0
29812be3,Gabriele Artistico,['coppa_italia'],2,132,1,0,1
3cd3b384,Tommaso Augello,['coppa_italia'],2,135,0,1,1
3bd2a854,Giuseppe Aurelio,['coppa_italia'],2,159,1,0,1
967ac202,Paulo Azzi,['coppa_italia'],1,35,0,0,0
1d40fd51,Alessandro Bagli,['coppa_italia'],1,90,0,0,0
13d46f49,Cristiano Bani,['coppa_italia'],1,90,0,0,0
0821331c,Mattia Bani,['coppa_italia'],1,90,0,0,0
2662f7dc,Kevin Barcella,['coppa_italia'],1,58,0,0,0
0acda699,Francesco Bardi,['coppa_italia'],1,90,0,0,0
6a189491,Antonio Barreca,['coppa_italia'],1,29,0,0,0
ea06dd97,Daniele Baselli,['coppa_italia'],1,39,0,0,0
1ac232b8,Simone Bastoni,['coppa_italia'],1,90,0,0,0
1ebee5ea,Thomas Battistella,['coppa_italia'],1,45,0,0,0
97066336,Luca Belardinelli,['coppa_italia'],2,180,0,0,0
fb8b8534,Alessandro Bellemo,['coppa_italia'],1,90,0,0,0
6d253e8b,Francesco Belli,['coppa_italia'],1,90,0,0,0
378a8995,Marco Bellich,['coppa_italia'],1,90,0,0,0
9c008313,Gabriele Bellodi,['coppa_italia'],1,90,0,0,0
e69a103f,Nicola Bellomo,['coppa_italia'],1,51,0,0,0
0cdf5ab4,Niccolò Belloni,['coppa_italia'],1,61,0,0,0
a128b07e,Ahmad Benali,['coppa_italia'],2,131,0,0,0
9d6acf58,Francesco Benassai,['coppa_italia'],2,108,0,0,0
76ff1fa3,Leonardo Benedetti,['coppa_italia'],1,62,0,0,0
c994024b,Lorenzo Berardi,['coppa_italia'],2,11,0,0,0
2260d3d3,Massimo Bertagnoli,['coppa_italia'],1,82,0,0,0
87772a93,Tommaso Berti,['coppa_italia'],1,82,0,0,0
3a0f199a,Pietro Beruatto,['coppa_italia'],1,21,0,0,0
6fcfe7e8,Michele Besaggio,['coppa_italia'],1,6,0,0,0
2edcd048,Davide Bettella,['coppa_italia'],1,8,0,0,0
9d1cef83,Gady Beyuku,['coppa_italia'],1,90,0,0,0
7b105866,Giancarlo Bianchini,['coppa_italia'],1,90,0,0,0
25d412b4,Giulio Biondini,['coppa_italia'],1,7,0,0,0
204ac005,Samuele Birindelli,['coppa_italia'],1,88,0,0,0
16569fef,Dimitri Bisoli,['coppa_italia'],1,70,0,0,0
f1d25de7,Bjarki Bjarkason,['coppa_italia'],1,90,0,0,0
47f2af81,Marco Bleve,['coppa_italia'],1,90,0,0,0
c69ef855,Alexis Blin,['coppa_italia'],2,107,0,0,0
e4ee01ea,Antonio Boccadamo,['coppa_italia'],1,56,0,0,0
c83c203f,Emil Bohinen,['coppa_italia'],2,180,0,0,0
68562344,Simone Bonetti,['coppa_italia'],1,83,0,0,0
415ace8d,Lorenzo Bonsignori Goggi,['coppa_italia'],1,13,0,0,0
c551577e,Filipe Bordon,['coppa_italia'],1,87,0,0,0
4b8e8e5e,Mattia Bortolussi,['coppa_italia'],1,90,0,0,0
8c257a54,Devid Bouah,['coppa_italia'],1,29,0,0,0
e87a589a,Leonardo Bovo,['coppa_italia'],1,12,0,0,0
09ef21ea,Kleis Bozhanaj,['coppa_italia'],1,61,0,0,0
ea74c494,Andrea Bozzolan,['coppa_italia'],1,90,0,0,0
ff79fde4,Gabriele Bracaglia,['coppa_italia'],2,97,0,0,0
af7e6762,Davide Bragantini,['coppa_italia'],1,32,0,0,0
bce728e1,Matthias Braunöder,['coppa_italia'],1,90,0,0,0
54c356b0,Nicolò Brighenti,['coppa_italia'],1,82,0,0,0
9f2989f4,Arvid Brorsson,['coppa_italia'],1,55,0,0,0
32c87074,Riccardo Brosco,['coppa_italia'],1,53,0,0,0
ad48aee0,Matteo Brunori,['coppa_italia'],2,59,0,0,0
37c0045f,Tiberio Bruti,['coppa_italia'],1,34,0,0,0
f3a9fa26,Cristian Buonaiuto,['coppa_italia'],1,33,0,0,0
7c4b4e36,Rareș-Cătălin Burnete,['coppa_italia'],1,30,0,0,0
79951372,Danilo Busiello,['coppa_italia'],1,6,0,0,0
4a0b7f07,Gianluca Busio,['coppa_italia'],1,80,0,0,0
2bfbc2c8,Nicolò Buso,['coppa_italia'],1,1,0,0,0
2028c5c3,Alessio Cacciamani,['coppa_italia'],1,30,0,0,0
534bccc1,Lorenzo Caferri,['coppa_italia'],2,155,1,0,1
8544fe2c,Nicolò Calabrese,['coppa_italia'],1,78,0,0,0
d2ed2e04,Giacomo Calò,['coppa_italia'],2,115,0,0,0
253a68ea,Gabriele Calvani,['coppa_italia'],2,121,0,0,0
cb88e494,Thomas Campaniello,['coppa_italia'],1,11,0,0,0
2652c9b0,Tommaso Cancellotti,['coppa_italia'],1,84,0,0,0
d4307c52,Antonio Candela,['coppa_italia'],2,111,0,1,1
356ae640,Pietro Candelari,['coppa_italia'],1,62,0,0,0
af0fe411,Leonardo Candellone,['coppa_italia'],1,85,0,0,0
a36084cd,Gianmarco Cangiano,['coppa_italia'],2,169,0,0,0
d94cc025,Alessandro Capello,['coppa_italia'],2,119,1,0,1
54e53b7e,Gianluca Caprari,['coppa_italia'],1,45,0,0,0
616aea37,Marco Capuano,['coppa_italia'],1,90,0,0,0
83650393,Lorenzo Carissoni,['coppa_italia'],1,90,0,0,0
b09359c3,Marco Carraro,['coppa_italia'],2,180,0,0,0
85c05bac,Antonio Casas,['coppa_italia'],2,162,0,0,0
0408b043,Daniele Casiraghi,['coppa_italia'],1,73,1,0,1
96960855,Francesco Cassata,['coppa_italia'],1,56,0,0,0
81dd0ca5,Davide Castelli,['coppa_italia'],2,20,0,0,0
ba34a825,Michele Cavion,['coppa_italia'],2,137,0,0,0
4d1efb48,Pietro Ceccaroni,['coppa_italia'],1,90,0,0,0
350ad032,Joseph Ceesay,['coppa_italia'],1,19,0,0,0
926c9ede,Stefano Cella,['coppa_italia'],1,90,0,0,0
efdeaff3,Michele Cerofolini,['coppa_italia'],1,90,0,0,0
1079c685,Alberto Cerri,['coppa_italia'],1,7,0,0,0
57ad9bf4,Matteo Chichella,['coppa_italia'],1,58,0,0,0
8d957256,Leandro Chichizola,['coppa_italia'],1,90,0,0,0
da77b60b,Riccardo Ciervo,['coppa_italia'],1,82,0,0,0
d6416327,Giuseppe Ciocci,['coppa_italia'],1,90,0,0,0
a654fd33,Andrea Ciofi,['coppa_italia'],1,90,0,0,0
fe6a7685,Andrea Cistana,['coppa_italia'],2,151,0,0,0
e4ba67f2,Giorgio Cittadini,['coppa_italia'],1,90,0,0,0
5de3866c,Patrick Ciurria,['coppa_italia'],1,90,0,0,0
f437a37c,Giuseppe Coccia,['coppa_italia'],2,140,0,0,0
9f53b758,Martin Cocorocchio,['coppa_italia'],1,90,0,0,0
4c7940d6,Massimo Coda,['coppa_italia'],1,85,0,1,1
72be9309,Simone Colombi,['coppa_italia'],1,90,0,0,0
e9f5f7c4,Leonardo Colombo,['coppa_italia'],1,55,0,0,0
6499048c,Andrea Colpani,['coppa_italia'],1,64,0,0,0
7e07ee16,Alessandro Coltorti,['coppa_italia'],1,83,0,0,0
eeaa04fd,Christian Comotto,['coppa_italia'],2,103,0,1,1
270d0d18,Mattia Compagnon,['coppa_italia'],2,170,0,0,0
95a3fe33,Alessandro Confente,['coppa_italia'],1,90,0,0,0
89d69f19,Oumar Conte,['coppa_italia'],1,12,0,0,0
8da67341,Francesco Conti,['coppa_italia'],1,27,0,0,0
091795f2,Gabriele Corbo,['coppa_italia'],2,180,0,0,0
d9f83409,Giacomo Corona,['coppa_italia'],2,107,0,0,0
c976160c,Mamadou Coulibaly,['coppa_italia'],1,90,0,0,0
bfaaface,Valerio Crespi,['coppa_italia'],1,90,0,0,0
1d95ae70,Carmine Cretella,['coppa_italia'],2,180,0,0,0
f54dfca8,Lorenzo Crisetig,['coppa_italia'],1,51,0,0,0
fde33205,Hugo Cuenca,['coppa_italia'],1,20,0,0,0
1d45fd81,Marvin Cuni,['coppa_italia'],1,45,0,0,0
ae5b04fe,Giuseppe Cuomo,['coppa_italia'],2,180,0,0,0
6a3bb622,Luigi Cuppone,['coppa_italia'],2,174,1,0,1
57f86750,Marco Curto,['coppa_italia'],1,90,0,0,0
060606ec,Marco D'Alessandro,['coppa_italia'],1,34,0,0,0
ed5fe086,Ludovico D'Orazio,['coppa_italia'],2,157,0,0,0
a13d62a9,Matteo Dagasso,['coppa_italia'],2,180,0,0,0
6adb3f4d,Marco Dalla Vecchia,['coppa_italia'],2,79,0,0,0
12729a08,Simone Davì,['coppa_italia'],1,90,0,0,0
01b7f98c,Davide De Battisti,['coppa_italia'],1,11,0,0,0
5f22bcd7,Giacomo De Pieri,['coppa_italia'],1,12,0,0,0
0a37a51c,Alessandro De Vitis,['coppa_italia'],1,76,0,0,0
727df0b5,Alessandro Debenedetti,['coppa_italia'],1,15,0,0,0
854ee61a,Grégoire Defrel,['coppa_italia'],1,66,0,0,0
7037972d,Federico Del Frate,['coppa_italia'],1,90,0,0,0
d97f2e8d,Fabio Depaoli,['coppa_italia'],1,90,0,0,0
dff0c818,Sebastiano Desplanches,['coppa_italia'],2,180,0,0,0
68852c0a,Gianluca Di Chiara,['coppa_italia'],1,82,0,0,0
eb2a7796,Luca Di Maggio,['coppa_italia'],1,29,0,0,0
35a2557c,Francesco Di Mariano,['coppa_italia'],1,24,0,0,0
9658035a,Stefano Di Mario,['coppa_italia'],2,180,1,0,1
5048486b,Giuseppe Di Serio,['coppa_italia'],1,77,0,0,0
e548cd88,Salim Diakité,['coppa_italia'],1,48,0,0,0
12851227,Lorenzo Dickmann,['coppa_italia'],1,90,0,0,0
2110f96c,Filippo Distefano,['coppa_italia'],1,29,0,0,0
9cad1037,Damar Dixon,['coppa_italia'],1,10,0,0,0
f23ba96b,Francesco Donati,['coppa_italia'],1,90,0,0,0
5592007b,Alfredo Donnarumma,['coppa_italia'],1,27,0,0,0
dfa5df10,Mehdi Dorval,['coppa_italia'],1,80,0,0,0
b74fc282,Issa Doumbia,['coppa_italia'],1,65,2,0,2
528492ea,Alfred Duncan,['coppa_italia'],2,180,0,0,0
6af30900,Tyronne Ebuehi,['coppa_italia'],2,111,0,0,0
2db8428c,Nosa Edward Obaretin,['coppa_italia'],1,90,0,0,0
e9ca1b91,Salvatore Elia,['coppa_italia'],1,45,0,0,0
1a010266,Michele Emmausso,['coppa_italia'],2,134,0,0,0
b8eb5d85,Patrick Enrici,['coppa_italia'],1,90,0,0,0
5cf5c9ad,Salvatore Esposito,['coppa_italia'],1,90,0,0,0
a3c6e14a,Alessandro Fabbri,['coppa_italia'],1,53,0,0,0
3e6ee270,Carlo Faedo,['coppa_italia'],1,90,0,0,0
63344b76,Alessandro Faggioli,['coppa_italia'],2,46,0,0,0
ca8fa0c0,Luca Falbo,['coppa_italia'],1,90,0,0,0
00823e9a,Cesar Falletti,['coppa_italia'],1,57,0,0,0
8b38f187,Costantino Favasuli,['coppa_italia'],1,8,0,0,0
2063c7d1,Alexis Ferrante,['coppa_italia'],1,63,0,0,0
d0dbca9f,Alex Ferrari,['coppa_italia'],1,90,0,0,0
da69a0ef,Andrea Ferraris,['coppa_italia'],1,45,0,0,0
375622c5,Jordan Ferri,['coppa_italia'],1,63,0,0,0
c195ae4a,Marco Festa,['coppa_italia'],1,90,0,0,0
383a628e,Daniel Fila,['coppa_italia'],3,132,0,1,1
c097a009,Antonio Fiori,['coppa_italia'],1,21,0,0,0
788ac0e0,Mattia Fiorini,['coppa_italia'],1,90,0,0,0
d80b1835,Gianluca Frabotta,['coppa_italia'],1,90,0,0,0
f19c84b0,Matteo Francesconi,['coppa_italia'],1,20,0,0,0
697dc00a,Bartol Franjić,['coppa_italia'],1,90,0,0,0
989c4fcc,Andrea Franzoni,['coppa_italia'],2,172,1,0,1
962e8e95,Ruggero Frosinini,['coppa_italia'],1,90,0,0,0
1940be91,Christian Früchtl,['coppa_italia'],1,90,0,0,0
195f5e38,Andrea Fulignati,['coppa_italia'],1,90,0,0,0
a0940b8b,Tommaso Fumagalli,['coppa_italia'],2,109,1,0,1
b0d279b1,Pietro Fusi,['coppa_italia'],1,61,0,0,0
92c46fe2,Riccardo Gagno,['coppa_italia'],1,90,0,0,0
a796492f,Nicolas Galazzi,['coppa_italia'],1,45,0,0,0
8c56bca3,Francesco Galuppini,['coppa_italia'],1,58,0,0,0
a14e7e6e,Marco Garetto,['coppa_italia'],1,90,0,0,0
986693ed,Francesco Gelli,['coppa_italia'],1,32,0,1,1
21eccf05,Jacopo Gelli,['coppa_italia'],1,90,0,1,1
9719b00e,Fabio Gerli,['coppa_italia'],1,78,0,0,0
14aac43e,Farés Ghedjemis,['coppa_italia'],1,74,0,0,0
c9ac05db,Simone Ghidotti,['coppa_italia'],1,90,0,0,0
71dc23da,Paolo Ghiglione,['coppa_italia'],1,61,0,0,0
4232837d,Davide Giannini,['coppa_italia'],1,90,0,0,0
08e3463f,Andrea Giorgini,['coppa_italia'],1,90,0,0,0
61975f30,Samuel Giovane,['coppa_italia'],1,58,0,0,0
1a9c5528,Ettore Gliozzi,['coppa_italia'],1,66,0,0,0
22f6ed2c,Claudio Gomes,['coppa_italia'],1,90,0,0,0
ff37d2ef,Cedric Gondo,['coppa_italia'],1,90,1,0,1
f5181061,Matteo Grandi,['coppa_italia'],1,90,0,0,0
208a8f7c,Leonardo Graziani,['coppa_italia'],2,172,0,0,0
e44e9ef9,Stefano Greco,['coppa_italia'],2,180,0,0,0
416a727e,Filippo Grosso,['coppa_italia'],1,65,0,0,0
ab13a5aa,Vicente Guaita,['coppa_italia'],1,90,0,0,0
e49193cf,Gabriele Guarino,['coppa_italia'],2,180,0,0,0
dc8f1372,Guiu,['coppa_italia'],2,138,0,0,0
f9758dae,Emmanuel Gyasi,['coppa_italia'],2,108,0,0,0
6503f220,Antoine Hainaut,['coppa_italia'],2,36,0,0,0
c8d7131c,Ridgeciano Haps,['coppa_italia'],3,173,0,1,1
d7918b13,Liam Henderson,['coppa_italia'],1,90,1,0,1
d8800a46,Petko Hristov,['coppa_italia'],1,29,0,0,0
731193c9,Antony Iannarilli,['coppa_italia'],1,90,0,0,0
0861b8d6,Pietro Iemmello,['coppa_italia'],1,90,0,0,0
a6b961ea,Lorenzo Ignacchiti,['coppa_italia'],2,114,0,0,0
c9f49454,Rareş Ilie,['coppa_italia'],2,174,1,0,1
f5093a8e,Julián Illanes,['coppa_italia'],1,90,0,0,0
8f801876,Marco Imperiale,['coppa_italia'],1,90,0,0,0
0472ad0a,Gabriele Indragoli,['coppa_italia'],1,24,0,0,0
011b1cd1,Gabriele Ingrosso,['coppa_italia'],1,6,0,0,0
8faf7b3c,Roberto Insigne,['coppa_italia'],1,24,0,0,0
50d85cd8,Nicholas Ioannou,['coppa_italia'],1,5,0,0,0
70220485,Jonathan Italeng,['coppa_italia'],1,31,0,0,0
89976232,Armando Izzo,['coppa_italia'],1,90,0,0,0
cace4967,Fellipe Jack,['coppa_italia'],1,90,0,0,0
24f697c7,Sulayman Jallow,['coppa_italia'],1,14,0,0,0
7f66ea09,Jesse Joronen,['coppa_italia'],1,90,0,0,0
5ad06ba3,Abu Kamara,['coppa_italia'],1,90,0,0,0
9181fd45,Issiaka Kamate,['coppa_italia'],1,79,0,1,1
e6ff31d3,Hamza El Kaouakibi,['coppa_italia'],1,90,0,0,0
ba345c85,Nermin Karic,['coppa_italia'],2,101,0,0,0
1e29552f,Jonathan Klinsmann,['coppa_italia'],1,90,0,0,0
ad15e856,Raphael Kofler,['coppa_italia'],1,78,0,0,0
d3743667,Seid Korac,['coppa_italia'],2,180,0,0,0
8a9ff091,Rachid Kouda,['coppa_italia'],2,62,0,0,0
d19203f5,Ilias Koutsoupias,['coppa_italia'],2,122,0,0,0
2d5f2ff0,Justin Kumi,['coppa_italia'],1,90,0,0,0
4677f364,Adi Kurti,['coppa_italia'],1,1,0,0,0
70006831,Giorgi Kvernadze,['coppa_italia'],2,122,1,0,1
5784556a,Jacopo La Barba,['coppa_italia'],1,5,0,0,0
2ead2809,Gianluca Lapadula,['coppa_italia'],1,34,1,0,1
88c4d190,Jérémy Le Douaron,['coppa_italia'],2,118,0,0,0
c149e8a6,Nunzio Lella,['coppa_italia'],3,180,0,0,0
f50a3aa9,Giuseppe Leone,['coppa_italia'],1,90,0,0,0
dde0e180,Tomas Lepri,['coppa_italia'],1,90,0,0,0
85a907b4,Facundo Lescano,['coppa_italia'],1,75,0,0,0
3dd45b70,Gaetano Letizia,['coppa_italia'],2,175,0,0,0
f155d812,Maxime Leverbe,['coppa_italia'],2,180,0,0,0
775f4a87,Mattia Liberali,['coppa_italia'],1,56,0,0,0
c4f57257,Lorenzo Libutti,['coppa_italia'],1,90,0,0,0
1a8f84a0,Alessandro Ligi,['coppa_italia'],2,180,0,1,1
a67c0e3a,Alexander Lind,['coppa_italia'],1,90,0,0,0
24a6eb3a,Gianluca Longobardi,['coppa_italia'],1,90,0,0,0
6815be6a,Marco Longoni,['coppa_italia'],1,27,0,0,0
bf5948ea,Lorenzo Lucchesi,['coppa_italia'],1,90,0,0,0
a148cd0a,Alessio Maestrelli,['coppa_italia'],1,56,0,0,0
1c514ee0,Tommaso Maggioni,['coppa_italia'],1,12,0,0,0
b32345a1,Luca Magnino,['coppa_italia'],1,25,0,0,0
55d7e549,Fabio Maistro,['coppa_italia'],1,5,0,0,0
bf13975c,Žan Majer,['coppa_italia'],1,58,0,0,0
9a9ef682,Alessandro Mallamo,['coppa_italia'],1,59,0,0,0
311027cb,Leonardo Mancuso,['coppa_italia'],1,33,0,0,0
f794e9ab,Christos Mandas,['coppa_italia'],1,90,0,0,0
33914f14,Massimiliano Mangraviti,['coppa_italia'],1,78,0,0,0
a09829d7,Mattia Mannini,['coppa_italia'],1,60,0,0,0
55ebb0f9,Valerio Mantovani,['coppa_italia'],1,90,0,0,0
8ffc4e65,Claudio Manzi,['coppa_italia'],1,90,0,0,0
91d0fabf,Riccardo Marchizza,['coppa_italia'],1,90,0,0,0
81a8cb68,Ivan Marconi,['coppa_italia'],2,180,0,0,0
5c4c8f5a,Manuel Marras,['coppa_italia'],1,23,0,0,0
1e12c53b,Bruno Martella,['coppa_italia'],1,83,0,0,0
583e55a5,Luca Martinelli,['coppa_italia'],1,90,0,0,0
3ead529d,Jacopo Martini,['coppa_italia'],1,17,0,0,0
acf47c4a,Diego Mascardi,['coppa_italia'],1,90,0,0,0
ed2c3366,Edoardo Masciangelo,['coppa_italia'],2,163,0,0,0
e0314d87,Andrea Masiello,['coppa_italia'],1,12,0,0,0
6ea05ca7,Yanis Massolin,['coppa_italia'],1,12,0,0,0
2660cae7,Samuele Massolo,['coppa_italia'],1,90,0,0,0
deb748c9,Aleš Matějů,['coppa_italia'],1,90,0,0,0
1bc22065,Jeremy Mbambi,['coppa_italia'],1,90,0,0,0
dd71dd1a,Ed McJannet,['coppa_italia'],1,90,0,0,0
8d33134e,Lorenzo Meazzi,['coppa_italia'],2,53,0,0,0
6604165d,Filippo Melegoni,['coppa_italia'],1,21,0,0,0
85c25f57,Pedro Mendes,['coppa_italia'],1,24,0,0,0
34f37aee,Davis Mensah,['coppa_italia'],1,69,0,0,0
99a4bb79,Davide Merola,['coppa_italia'],2,141,0,0,0
bb0b6521,Francesco Mezzoni,['coppa_italia'],2,124,0,0,0
a080c84d,Alessandro Milani,['coppa_italia'],1,66,0,0,0
e38ea123,Mattia Mini,['coppa_italia'],1,3,0,0,0
c4efe2b4,Gabriele Moncini,['coppa_italia'],1,90,0,0,0
31b252fc,Ilario Monterisi,['coppa_italia'],1,90,0,0,0
692d7708,Oscar Moreso,['coppa_italia'],1,77,0,0,0
608f1c65,Claudio Morra,['coppa_italia'],2,142,0,0,0
59ff8212,Brando Moruzzi,['coppa_italia'],2,161,0,1,1
ff209274,Nicola Mosti,['coppa_italia'],1,60,0,0,0
efc9e31f,Dany Mota,['coppa_italia'],1,90,0,0,0
788b31e2,Ádám Nagy,['coppa_italia'],2,180,0,0,0
43ad8bbc,Víctor Narro,['coppa_italia'],1,5,0,0,0
0434cdfe,Abdoulie Ndow,['coppa_italia'],1,65,0,0,0
a9f32738,Marco Nichetti,['coppa_italia'],2,49,0,0,0
be15822c,Bryant Nieling,['coppa_italia'],1,90,0,0,0
cf961d8d,Dimitris Nikolaou,['coppa_italia'],1,90,0,0,0
e3bd94c4,Patrick Nuamah,['coppa_italia'],1,89,0,0,0
ba1e04b3,Pedro Obiang,['coppa_italia'],1,35,0,0,0
3a7a68eb,Raphael Odogwu,['coppa_italia'],1,32,0,0,0
e32d7ce1,Giacomo Olzer,['coppa_italia'],2,135,0,0,0
c98373ef,Matteo Onofri,['coppa_italia'],1,79,0,0,0
a7c1a8da,Marcelo Orellana,['coppa_italia'],1,63,0,0,0
68b7e72e,Anthony Oyono,['coppa_italia'],1,90,0,0,0
99752a47,Jérémy Oyono,['coppa_italia'],1,59,0,0,0
8daee720,Simone Pafundi,['coppa_italia'],1,15,0,0,0
b5b9bde7,Riccardo Pagano,['coppa_italia'],1,66,0,0,0
7059209e,Lorenzo Palmisani,['coppa_italia'],1,8,0,0,0
33e98344,Antonio Palumbo,['coppa_italia'],2,72,0,0,0
f8d41a8c,Martin Palumbo,['coppa_italia'],1,66,0,0,0
bb30083b,Giuseppe Panico,['coppa_italia'],1,15,0,0,0
4195b8b6,Andrea Papetti,['coppa_italia'],1,90,0,0,0
12d829f1,Giacomo Parigi,['coppa_italia'],1,90,0,0,0
5bf4d052,Gabriele Parlanti,['coppa_italia'],1,29,0,0,0
5bcadbdc,Luca Parodi,['coppa_italia'],2,180,0,0,0
871ec5b7,Anthony Partipilo,['coppa_italia'],1,24,0,0,0
38bf62b5,Christian Pastina,['coppa_italia'],1,45,0,0,0
f47bb608,Emanuele Pecorino,['coppa_italia'],1,58,0,0,0
885c76c4,Patryk Peda,['coppa_italia'],2,132,1,0,1
f16adf0d,Giulio Pellizzari,['coppa_italia'],2,50,0,0,0
7ec7738e,Gastón Pereiro,['coppa_italia'],1,51,0,0,0
237a3851,Kike Pérez,['coppa_italia'],3,99,0,0,0
00a17eba,Samuele Perisan,['coppa_italia'],1,90,0,0,0
90a4ec57,Marco Perrotta,['coppa_italia'],1,90,0,0,0
780e3631,Matteo Pessina,['coppa_italia'],1,90,0,0,0
909bce7f,Jacopo Petriccione,['coppa_italia'],1,56,0,0,0
15601562,Matteo Piacentini,['coppa_italia'],1,12,0,0,0
3aacb6eb,Marco Piccoli,['coppa_italia'],1,87,0,0,0
ae67e0c4,Edoardo Pieragnolo,['coppa_italia'],1,69,0,0,0
3ac5f672,Christian Pierobon,['coppa_italia'],1,45,0,0,0
3649ece2,Niccolò Pierozzi,['coppa_italia'],2,135,0,0,0
6ab82588,Mirko Pigliacelli,['coppa_italia'],1,90,0,0,0
91e36adc,Kevin Piscopo,['coppa_italia'],1,90,0,0,0
1671435c,Matteo Pisseri,['coppa_italia'],1,90,0,0,0
2323ea55,Filippo Pittarello,['coppa_italia'],1,34,0,0,0
ba13bdd9,Elia Plicco,['coppa_italia'],2,31,0,0,0
4c109f37,Alessandro Plizzari,['coppa_italia'],2,180,0,0,0
ea003d07,Joel Pohjanpalo,['coppa_italia'],1,63,0,0,0
8a2d3fdb,Simone Pontisso,['coppa_italia'],1,90,0,0,0
2f50ac38,Bohdan Popov,['coppa_italia'],2,142,0,0,0
c8c0dccd,Manolo Portanova,['coppa_italia'],1,78,0,0,0
88f53b75,Niklas Pyyhtiä,['coppa_italia'],1,65,0,0,0
6d02201f,Danilo Quaranta,['coppa_italia'],1,7,0,0,0
e2d852a1,Armand Rada,['coppa_italia'],2,43,0,0,0
3e76b15e,Nicolò Radaelli,['coppa_italia'],1,78,0,0,0
ce1a6c7e,Antonio Raimondo,['coppa_italia'],1,58,0,0,0
d9ebed1c,Filippo Ranocchia,['coppa_italia'],2,92,0,0,0
052f82b9,Emanuele Rao,['coppa_italia'],1,39,0,0,0
f1d5e1f9,Nicola Rauti,['coppa_italia'],1,25,0,0,0
029370a7,Luca Ravanelli,['coppa_italia'],1,2,0,0,0
9c8d0688,Adrian Raychev,['coppa_italia'],1,25,0,0,0
1d8edcd5,Tobías Reinhart,['coppa_italia'],1,78,0,0,0
3f9d3385,Alessandro Riccio,['coppa_italia'],1,90,0,0,0
0027490b,Fabio Rispoli,['coppa_italia'],1,90,0,0,0
b6b2b820,Marko Rog,['coppa_italia'],1,45,0,0,0
de2373e8,Federico Romeo,['coppa_italia'],1,90,0,0,0
818ce8be,Matteo Rover,['coppa_italia'],1,90,0,0,0
16eb9aa3,Fabio Ruggeri,['coppa_italia'],1,12,0,0,0
65032f8e,Marco Ruggero,['coppa_italia'],1,90,0,0,0
5f7a97b6,Zak Ruggiero,['coppa_italia'],2,40,0,0,0
1bb09d68,Francesco Ruocco,['coppa_italia'],1,90,0,0,0
ed17085a,Flavio Russo,['coppa_italia'],2,86,1,0,1
67d3a794,Luca Russo,['coppa_italia'],2,174,0,0,0
99fde737,Raffaele Russo,['coppa_italia'],1,84,0,0,0
